element_type,osmid,amenity,check_date,created_by,name,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,fax,isced:level,old_name,phone,ref:educamadrid,short_name,operator:type,email,website,opening_hours,wheelchair,operator,language:de,contact:facebook,mobile,office,alt_name,description,source,source:date,addr:country,barrier,level,contact:phone,contact:website,nursery,wheelchair:description:es,language:en,wikidata,wikipedia,after_school,fee,preschool,max_age,min_age,building:use,nodes,building,fence_type,denomination,religion,school:language,name:etymology:wikidata,fence,height,language:fr,building:material,roof:height,roof:shape,building:levels,ways,type
node,266171545,kindergarten,,,Escuela Infantil Privada Kaire-mi Cole,POINT (-3.6528999 40.4407398),,16,28027,Calle de Martínez Villergas,,0,,+34914052655;+34609218243,28063556,EIPR Kaire-mi Cole,private,centroinfantilkaire@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171550,kindergarten,,,Escuela Infantil Privada Zazuar I,POINT (-3.6087863 40.3786839),,62,28031,Avenida de Santa Eugenia,,0,,+34913328241,28063601,EIPR Zazuar I,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171551,kindergarten,,,Escuela Infantil Privada Zazuar II,POINT (-3.6058367 40.3794922),,17,28031,Calle de Fuentespina,,0,,+34913325578,28063611,EIPR Zazuar II,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171552,kindergarten,,,El Abeto,POINT (-3.6156006 40.4415026),,15,28037,,+34917419248,0,,+34917419248,28063623,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171553,kindergarten,,,Escuela Infantil El Arrullo,POINT (-3.624982 40.4060454),Madrid,232,28030,Avenida del Doctor García Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171554,kindergarten,,,Jardilin,POINT (-3.7540401 40.4025319),,156,28011,Calle de Cebreros,,0,,+34914799532,28063659,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171556,kindergarten,,,Escuela Infantil Privada Infancia y Empresa Kidsco Azca,POINT (-3.6939158 40.4506452),,7,28020,Plaza Carlos Trías Bertrán,+34917080207,0,,+34915550103;+34917080206,28063647,EIPR Infancia y Empresa Kidsco Azca,private,azca@kidsco.es,https://www.kidsco.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171558,kindergarten,,,Escuela Infantil Privada El Parque,POINT (-3.6700776 40.4441461),,25,28002,Calle del Cardenal Silíceo,,0,,+34914132798;+34640589119,28063672,EIPR El Parque,private,elparque.escuela@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171559,kindergarten,,,Riomar,POINT (-3.6627039 40.4353149),,73,28028,Calle de Martínez Izquierdo,,0,,+34917269842,28063702,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171576,kindergarten,,,Escuela de Educación Infantil Guardia Real,POINT (-3.7783201 40.5211517),,,28048,Paseo de El Pardo,+34917080207,0,,+34917278393;+34917080206,28063209,EEI Guardia Real,private,centrogr@kidsco.es,https://www.kidsco.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171581,kindergarten,,,Escuela Infantil Privada La Casa del Río - Miriam,POINT (-3.7347693 40.4293218),,81,28008,Paseo del Comandante Fortea,,0,,+34915423938;+34639757090,28063261,EIPR La Casa del Río - Miriam,private,eicasadelrio@hotmail.com,https://www.ei-miriam.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171583,kindergarten,,,Burbujas,POINT (-3.7068234 40.4884668),,19,28034,Calle del Valle de Laciana,,0,,+34917384850,28063234,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171584,kindergarten,,,Escuela Infantil Privada Mi Primer Cole 4,POINT (-3.6372724 40.4665198),,10,28043,Calle de Tiberíades,,0,,+34913881474;+34639244614,28063246,EIPR Mi Primer Cole 4,private,direccion@miprimercole.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171586,kindergarten,,,Escuela Infantil Privada La Casa de los Hermanitos,POINT (-3.6965232 40.3613252),,11,28041,Calle de La Corte del Faraón,,0,,+34913179064;+34685315752,28063313,EIPR La Casa de los Hermanitos,private,tsantoscuriel@yahoo.es,https://lacasadeloshermanitos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171595,kindergarten,,,Escuela Infantil Privada Pippo,POINT (-3.6710971 40.4421288),,33,28002,Calle Clara del Rey,,0,,+34914158793;+34689239493,28063398,EIPR Pippo,private,escinfpippo@gmail.com,https://www.escuelainfantilpippo.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171598,kindergarten,,,Escuela Infantil Privada Infantil Peques,POINT (-3.7132631 40.3453917),,34,28021,Calle de Emilia Ballester,,0,,+34917961064;+34646441494,28063362,EIPR Infantil Peques,private,Lauritta3@hotmail.com,https://escuelainfantilpeques.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171601,kindergarten,,,Blancanitos,POINT (-3.7068422 40.3977846),,2,28005,Calle de Las Naves,,0,,+34914744785,28063416,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171602,kindergarten,,,Epi II,POINT (-3.700898 40.4006819),,68,28045,,,0,,+34914740757,28063404,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171604,kindergarten,,,Escuela Infantil Privada Juguetones,POINT (-3.6709098 40.3818184),,15,28053,Calle de Calero Pita,,0,,+34917863563;+34608894135,28063465,EIPR Juguetones,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171605,kindergarten,,,Escuela Infantil Privada Happy School,POINT (-3.7016108 40.4758832),,9,28029,Calle de Finisterre,,0,,+34913141675,28063453,EIPR Happy School,private,escuelatrebol@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171606,kindergarten,,,Escuela Infantil Albéniz,POINT (-3.7724217 40.3744925),,87,28044,,+34917179740,0,,+34917052596,28063441,EEI Albéniz,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171623,kindergarten,,,Escuela Infantil Privada El Bosque Encantado,POINT (-3.6963276 40.3825062),Madrid,246,28026,Calle de Antonio López,,0,,+34915001260;+34605956430,28067458,EIPR El Bosque Encantado,private,direccion@escuelabosqueencantado.com,https://www.escuelabosqueencantado.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171641,kindergarten,,,Escuela Infantil Congreso de los Diputados,POINT (-3.6984191 40.4162497),,36,28014,Carrera de San Jerónimo,+34916595000,0,,+34913905491;+34663858369,28067291,EEI Congreso de los Diputados,private,congreso@workandlife.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171647,kindergarten,,,Cuatro Pecas,POINT (-3.7176095 40.4119884),Madrid,13,28005,Ronda de Segovia,,0,,,28067732,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171649,kindergarten,,,Escuela Infantil La Brisa,POINT (-3.6991477 40.4729069),,,28029,Calle Vía Límite,+34913449875,0,Madrid-Tetuán Nº 4,+34913449875,28067689,EEI La Brisa,public,eei.numerocuatro-tetuan.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.numerocuatro-tetuan.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171666,kindergarten,,,Escuela Infantil Privada San Miguel II,POINT (-3.7480729 40.4011841),,16,28047,Calle de Castuera,,0,,+34915261184;+34647208406,28067525,EIPR San Miguel II,private,e.i.sanmiguel@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171672,kindergarten,,,Escuela Infantil Privada Fantasía II,POINT (-3.7095525 40.3820566),,12,28026,Calle de Justa García,,0,,+34915006586,28067641,EIPR Fantasía II,private,samadasl@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171687,kindergarten,,,Escuela Infantil Privada Nanos Doctor Vallejo,POINT (-3.6430586 40.4358773),,3,28027,Calle del Doctor Vallejo,,0,,+34912435858;+34601153061,28066776,EIPR Nanos Doctor Vallejo,private,BELENTORRESR@HOTMAIL.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171688,kindergarten,,,Escuela Infantil Privada Iris,POINT (-3.6440982 40.4609467),,14,28043,Calle de Calanda,,0,,+34913882876,28066788,EIPR Iris,private,escuelairis@telefonica.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171692,kindergarten,,,Escuela Infantil Privada Los Cucos,POINT (-3.5807014 40.4596102),,2,28042,Calle de Soto Hidalgo,,0,,+34913291581;+34605098614,28066831,EIPR Los Cucos,private,mgmochalesv@yahoo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171693,kindergarten,,,Luna Mágica,POINT (-3.7459003 40.4017378),,16,28047,Calle de Antonia Calvo,+34914700469,0,,+34915261176,28066843,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171694,kindergarten,,,Escuela Infantil Grumete Madrid,POINT (-3.6669107 40.4714286),,278,28033,Calle de Arturo Soria,+34917080207,0,,+34917674524,28066481,EEI Grumete Madrid,private,grumetemadrid@kidsco.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171695,kindergarten,,,Sanchinarro,POINT (-3.6557978 40.4863988),,16,28050,Calle de Princesa de Éboli,+34916862909,0,,+34917502081,28066478,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171700,kindergarten,,,Escuela Infantil Privada Tiny Tots,POINT (-3.620009 40.4529202),,80,28042,Avenida de los Prunos,,0,,+34649438005,28066533,EIPR Tiny Tots,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171701,kindergarten,,,Escuela Infantil Privada Benjamines,POINT (-3.6518883 40.4424043),,1,28027,Plaza de Platón,,0,,+34914034223,28066570,EIPR Benjamines,private,benjamines1@telefonica.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171702,kindergarten,,,Escuela Infantil Privada Baloo Arganzuela,POINT (-3.6926809 40.3877953),Madrid,28,28045,Calle del Teniente Coronel Noreña,,0,,+34911373853,28066569,EIPR Baloo Arganzuela,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171703,kindergarten,,,Escuela Infantil Privada Pequeñecos Parque Norte,POINT (-3.671889 40.4759862),,56,28033,Calle de Serrano Galvache,,0,,+34913838205;+34673447775;+34605791820,28066594,EIPR Pequeñecos Parque Norte,private,pequenecos@pequenecosparquenorte.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171706,kindergarten,,,Escuela Infantil Privada Kids Retiro,POINT (-3.6702754 40.4034252),Madrid,29,28007,Calle Luis Mitjans,+34914339379,0,,+34914339379;+34650620252,28066600,EIPR Kids Retiro,private,escuela@kidsretiro.com,https://www.kidsretiro.com,,,,,,+34650620252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171708,kindergarten,,,Colorín,POINT (-3.6480625 40.449019),,105,28043,Calle General Aranaz,,0,,+34917425176,28066636,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171709,kindergarten,,,Escuela Infantil Privada Chamberines,POINT (-3.7017626 40.4368726),,14,28010,Calle de García de Paredes,,0,Chiqui Tin,+34914452565,28066624,EIPR Chamberines,private,escuelainfantil@chamberines.com,https://chamberines.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171710,kindergarten,,,Escuela Infantil Privada Smiles Bilingual Nursey School,POINT (-3.6772718 40.5019403),,34,28050,Calle Puente la Reina,,0,,+34914270783;+34665236057,28066651,EIPR Smiles Bilingual Nursey School,private,info@escuelainfantilsmiles.es,https://escuelainfantilsmiles.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171711,kindergarten,,,Escuela Infantil Privada My Little Peas,POINT (-3.7297845 40.3879579),,10,28019,Calle del Valle de Oro,,0,,+34697750796;+34640688842,28066648,EIPR My Little Peas,private,Eimylittlepeas@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171752,kindergarten,,,Escuela Infantil Privada Trapitos,POINT (-3.6750143 40.3432635),,1,28021,Calle Limonita,,0,,+34915055517;+34628746032;+34609070129,28067070,EIPR Trapitos,private,escuelatrapitos@gmail.com,https://escuelainfantiltrapitos.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171754,kindergarten,,,Escuela Infantil Privada Tania Jardín,POINT (-3.6574955 40.3882735),,29,28018,Avenida de Palomeras,,0,,+34917781080;+34722443223;+34637679382,28067057,EIPR Tania Jardín,private,administracion@taniajardin.com,https://taniajardin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171757,kindergarten,,,Escuela Infantil Privada El Bebé,POINT (-3.7313451 40.4800356),,11,28035,Calle de Islas Mascareñas,,0,,+34913165094;+34629475727,28067112,EIPR El Bebé,private,elbebe1966@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171765,kindergarten,,,Escuela Infantil Privada Nayer Kids,POINT (-3.764056 40.3637095),,22,28054,Avenida de la Peseta,,0,,+34915112517,28066880,EIPR Nayer Kids,private,minimundo2@escuelaminimundo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171771,kindergarten,,,En un Lugar de Chamberí,POINT (-3.7017994 40.4326855),Madrid,17,28010,Calle de Gonzalo de Córdoba,+34915942107,0,,+34915939303,28066910,,private,,https://enunlugarde.es/,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171772,kindergarten,,,Escuela Infantil Privada Nubes II,POINT (-3.7185845 40.398361),,5,28019,Calle Santa Saturnina,,0,,+34914608369;+34637464988,28066909,EIPR Nubes II,private,info@escuelanubes2.es,http://www.escuelanubes2.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171773,kindergarten,,,Nervión,POINT (-3.6836107 40.4465348),,10,28002,Calle del Nervión,+34915629180,0,,+34915626191,28066892,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171792,kindergarten,,,Escuela Infantil Veo-veo,POINT (-3.6554106 40.444125),,3,28027,Calle de la Condesa de Venadito,+34917651735,0,Madrid-Ciudad Lineal Nº 3,+34918286186;+34678207072,28065991,EEI Veo-veo,public,eei.veoveo.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.veoveo.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171795,kindergarten,,,Escuela Infantil Privada Chiqui Tin Pinar de Chamartín,POINT (-3.6619659 40.4816788),,73,28033,Calle del Golfo de Salónica,,0,San Jorge,+34630578317,28065966,EIPR Chiqui Tin Pinar de Chamartín,private,pinar@chiquitin.es,https://escuelachiquitin.com/escuelas/pinar-de-chamartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171797,kindergarten,,,Cinco Lobitos,POINT (-3.7614528 40.3660096),,46,28054,Calle del Jacobeo,,0,,,28065954,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171801,kindergarten,,,Escuela Infantil Privada Zazuar III,POINT (-3.6058008 40.3833842),,2,28031,Calle de Zazuar,,0,,+34913310849,28065929,EIPR Zazuar III,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171802,kindergarten,,,Asociación MASI (Monitores de Apoyo Social a la Infancia),POINT (-3.7392194 40.3972323),Madrid,251,28047,Calle de Gallur,+34914660540,0,,+34914660540,28065930,,private,info@somosmasi.com,https://somosmasi.com,Mo-Fr 10:00-20:00,yes,,,,,ngo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171804,kindergarten,,,Escuela Infantil Cuartel General del Ejército del Aire,POINT (-3.719555 40.4328433),,8,28008,Calle de Romero Robledo,+34917080207,0,,+34915032759;+34917080206,28065875,EEI Cuartel General del Ejército del Aire,private,cgea@kidsco.es,https://www.kidsco.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171806,kindergarten,,,Antigua Escuela Infantil del Parque y Centro de Abastecimiento de Material de Intendencia,POINT (-3.7733646 40.3920894),,439,28044,,,0,,,28065899,Antigua EEI del Parque y Centro de Abastecimiento de Material de Intendencia,,,,,,,,,,,Parque y Centro de Abastecimiento de Material de Intendencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171807,kindergarten,,,Escuela Infantil Privada Nubbe,POINT (-3.6899447 40.5017483),,16,28034,Plaza de los Tres Olivos,+34917346694,0,,+34917346694;+34685854250,28065905,EIPR Nubbe,private,info@nubbe.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171811,kindergarten,,,Escuela Infantil Privada Peques,POINT (-3.6188513 40.3779189),,5,28031,Calle de los Montes de Barbanza,,0,,+34913315966;+34640183206,28065863,EIPR Peques,private,mr.peques@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171814,kindergarten,,,Hogar Infantil,POINT (-3.6904141 40.3553985),,77,28041,,,0,,+34662316401,28065802,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171815,kindergarten,,,Escuela Infantil Privada Nemomarlin Carabanchel,POINT (-3.766627 40.3622723),,23,28054,Calle del Pinar de San José,,0,Chiqui Tin,+34910417595,28065814,EIPR Nemomarlin Carabanchel,private,carabanchel@escuelanemomarlin.com,https://escuelanemomarlin.com/escuelas/escuela-infantil-carabanchel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171816,kindergarten,,,Escuela Infantil Privada El Parque de la Piovera,POINT (-3.6151949 40.4550265),,21,28042,Calle de Guadalajara,,0,,+34913205697,28065826,EIPR El Parque de la Piovera,private,piovera@elparque.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171818,kindergarten,,,Escuela Infantil Privada Topochitos,POINT (-3.6752497 40.4998713),,,28050,Avenida Camino de Santiago,,0,,+34658439471,28066454,EIPR Topochitos,private,info@topochitos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171827,kindergarten,,,Escuela Infantil Privada Chupetines,POINT (-3.7471994 40.3731624),,13,28044,Calle de Antonia Rodríguez Sacristán,,0,,+34914660483,28066351,EIPR Chupetines,private,chupetines@fundacionescolapias.com,https://www.escuelachupetines.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171833,kindergarten,,,Escuela Infantil Privada Mascero,POINT (-3.6331384 40.4807911),,10,28050,Calle de Carmen Bravo Villasante,+34913813993,0,,+34913813993;+34609131203;+34606462260,28066296,EIPR Mascero,private,info@mascero.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171835,kindergarten,,,Olavide Mayores,POINT (-3.7012412 40.4321475),,22,28010,Calle de Palafox,,0,,+34914470157,28066284,,private,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171836,kindergarten,,,Escuela Infantil Osa Menor,POINT (-3.6995777 40.4279992),,21,28004,Calle de Mejía Lequerica,+34914472234,0,Madrid-Centro Nº 3,+34914472234;+34695176904,28066247,EEI Osa Menor,public,eei.osamenor.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.osamenor.madrid,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171839,kindergarten,,,Sol y Luna School,POINT (-3.6551172 40.4627087),,91,28043,Calle Antonio Cavero,,0,,+34917489003,28066235,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171843,kindergarten,,,Infancia y Empresa Kidsco Sanchinarro,POINT (-3.6499753 40.504439),,12,28050,Calle de los Padres Dominicos,+34917080207,0,,+34913837451,28066181,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171845,kindergarten,,,Escuela Infantil Privada Donde Estan las Llaves,POINT (-3.6911319 40.3963299),,58,28045,Calle de Tomás Bretón,,0,,+34915396444;+34638947062,28066168,EIPR Donde Estan las Llaves,private,dondeestanlasllaves@hotmail.es,https://www.dondeestanlasllaves.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171846,kindergarten,,,Escuela Infantil Privada Okapi,POINT (-3.6464756 40.4114333),,24,28030,Calle del Corregidor José de Pasamonte,,0,,+34913283167;+34647917837,28066171,EIPR Okapi,private,okapieip@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171848,kindergarten,,,Escuela Infantil Privada Dina,POINT (-3.737201 40.4079825),,33,28011,Calle de Clemente Fernández,,0,,+34914633647,28066156,EIPR Dina,private,escueladinaclementefernandez@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171851,kindergarten,,,Upi y Mine,POINT (-3.5870263 40.4640557),,4,28042,Calle de Briones,,0,,+34913292805,28065395,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171857,kindergarten,,,Escuela Infantil Privada La Cigüeña,POINT (-3.7140378 40.3806417),,28,28026,Calle de Marina Usera,,0,,+34915697505;+34687871313,28065425,EIPR La Cigüeña,private,mjfmiguel@yahoo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171859,kindergarten,,,Escuela Infantil Privada Don Melitón II,POINT (-3.7455111 40.3653086),,42,,Calle del Peso Hispano,,0,,+34915112513;+34645689429;+34660006640,28065449,EIPR Don Melitón II,private,donmelitonescuela@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171870,kindergarten,,,Villa Lobitos,POINT (-3.6525771 40.3803645),Madrid,93,28018,Avenida de Buenos Aires,,0,,,28065221,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171874,kindergarten,,,El Igloo,POINT (-3.7064174 40.4456464),,7,28003,Calle del Marqués de Lema,,0,,+34915350002,28065267,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171875,kindergarten,,,Escuela Infantil Privada Osobuco,POINT (-3.6654573 40.4491366),,4,28002,Calle Huelva,,0,,+34914130443;+34607599601,28065279,EIPR Osobuco,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171878,kindergarten,,,Escuela Infantil Privada Chiqui Moratalaz,POINT (-3.6537691 40.4098265),Madrid,3,28030,Calle de José del Prado y Palacio,,0,Chiqui Tin Moratalaz,+34913285466;+34620726018,28065139,EIPR Chiqui Moratalaz,private,info@chiquimoratalaz.es,https://www.chiquimoratalaz.es/,,,,,,,,,Escuela Infantil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171880,kindergarten,,,Epi I,POINT (-3.7009696 40.4007662),,68,28005,,,0,,+34914740757,28065152,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171882,kindergarten,,,Escuela Infantil Privada Coco,POINT (-3.7466684 40.3826972),,72,28025,Calle de Monseñor Óscar Romero,,0,,+34914660840;+34662071022,28065176,EIPR Coco,private,cocoeducacion@cocoeducacion.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171905,kindergarten,,,Escuela Infantil Privada Vaiana,POINT (-3.6920236 40.4704066),Madrid,14,28029,Calle del Padre Rubio,,0,,+34913149804;+34616864417,28065577,EIPR Vaiana,private,info@vaianaescuelainfantil.com,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171910,kindergarten,,,Escuela Infantil Privada Pequemun,POINT (-3.7170701 40.4444954),,8,28003,Calle de los Olivos,,0,,+34915334319,28065607,EIPR Pequemun,private,info@pequemun.com,http://www.pequemun.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266171913,kindergarten,,,Escuela Infantil Privada Contumami-la Vaguada,POINT (-3.7083469 40.4779249),,10,28029,Plaza de Fonsagrada,+34917398586,0,,+34917301379;+34617043500,28065589,EIPR Contumami-la Vaguada,private,info@contumami.com,https://www.contumami.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266172018,kindergarten,,,Escuela Infantil Privada Pasitos Magicos,POINT (-3.6685664 40.4022009),Madrid,10,28007,Calle Juan de Juanes,,0,,+34915521713;+34601021810,28069388,EIPR Pasitos Magicos,private,info@pasitosmagicos.com,https://pasitosmagicos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266172021,kindergarten,,,Escuela Infantil Privada Ciudad Jardín,POINT (-3.6704858 40.456774),,42,28016,Calle de Colombia,,0,,+34913506359;+34678587958,28069479,EIPR Ciudad Jardín,private,info@guarderiaciuadadjardin.es,https://guarderiaciudadjardin.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266172024,kindergarten,,,Escuela Infantil Privada El Mundo de Mozart II,POINT (-3.5779365 40.4438406),,5,28022,Calle de Aramayona,,0,,+34917470971;+34605812080,28069467,EIPR El Mundo de Mozart II,private,directora@elmundodemozart.com,https://elmundodemozart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266172029,kindergarten,,,Escuela Infantil Privada Bolboreta,POINT (-3.7429548 40.3878201),,30,28025,Calle del Halcón,,0,,+34914617202;+34637937088;+34617331693,28069443,EIPR Bolboreta,private,bolboretaeducacion@gmail.com,http://bolboretaeducacion.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266172033,kindergarten,,,El Duende Travieso,POINT (-3.7097474 40.4033159),,59,28005,Paseo de las Acacias,,0,,,28069492,,private,,https://www.elduendetravieso.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
