element_type,osmid,created_by,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,barrier,amenity,email,fax,isced:level,name,operator,operator:type,phone,ref:educamadrid,short_name,website,school:language,wheelchair,wikidata,old_name,addr:unit,bus_routes,canteen,extended_hours,internet_access,school:type,start_date,denomination,language:fr,religion,alt_name,wikipedia,language:it,language:en,language:nl,language:ar,note,language:de,official_name,fixme,drink:club-mate,addr:housename,int_name,addr:country,name:es,shop,office,contact:email,contact:fax,contact:phone,description,fair_trade,image,source,name:en,opening_hours,education,material,contact:website,min_age,school,name:ja,nodes,name:etymology:wikidata,name:fr,ref:AEFE,fence_type,pedagogy,url,designation,height,grades,building,wall,community,community:en,community:fr,community:gender,nohousenumber,building:levels,toilets:wheelchair,wheelchair:description,construction,landuse,roof:levels,roof:shape,addr:milestone,addr:ref,check_date,building:name,language:ja,year_of_construction,level,building:use,disused,max_level,min_level,type,mobile,wikimedia_commons,addr:place,ways
way,24255821,,"POLYGON ((-3.6656409 40.4914201, -3.6655763 40.4913572, -3.6654871 40.4912678, -3.6653676 40.4911622, -3.6652247 40.491057, -3.6649234 40.4908557, -3.6647202 40.4907509, -3.6645696 40.4906828, -3.6643345 40.4905885, -3.6643051 40.4905767, -3.6647579 40.4898266, -3.6648118 40.4897386, -3.6651867 40.4898847, -3.6657575 40.4901516, -3.6661244 40.4903986, -3.6666278 40.4908948, -3.6656409 40.4914201))",,6,28050,Calle de Ana de Austria,,school,cc.colegiovaldefuentes.madrid@educa.madrid.org,+34911441495,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Colegio Valdefuentes",,private,+34917188229;+34902292252,28065747,CPEIPS Colegio Valdefuentes,https://www.colegiovaldefuentes.es/,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[262617942, 3039610141, 802624791, 3039610140, 1701990186, 802624856, 3039610139, 1701990137, 3366692495, 262617943, 262617944, 3366690872, 1701990007, 802624834, 802624809, 262617945, 262617942]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24259785,,"POLYGON ((-3.6625836 40.506496, -3.662382 40.5066727, -3.6621767 40.5067611, -3.6619775 40.5068097, -3.6617518 40.5068324, -3.6615026 40.5068308, -3.661238 40.5068043, -3.6609793 40.5067563, -3.6607497 40.506707, -3.6604875 40.5066105, -3.6601929 40.5064532, -3.6611336 40.5056644, -3.6612263 40.5056812, -3.6613293 40.5057081, -3.6614296 40.50571, -3.6625836 40.506496))",,,28050,Paseo de la Tierra de Melide,,school,cc.lastablasvalverde.madrid@educa.madrid.org,,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Las Tablas Valverde",,private,+34914273506;+34914273507,28067409,CPEIPS Las Tablas Valverde,http://www.educa.madrid.org/cc.lastablasvalverde.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[262656626, 262656627, 3414789937, 3414789940, 262656628, 262656630, 3414789939, 262656631, 3414789934, 264517958, 262656632, 262656634, 3414789912, 262656635, 262656636, 262656626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24259945,,"POLYGON ((-3.6609333 40.5050543, -3.6608305 40.505024, -3.6607672 40.5045757, -3.6607644 40.5045563, -3.6607798 40.5045292, -3.6607098 40.5038854, -3.660785 40.5038618, -3.6610442 40.5038117, -3.6612433 40.5037923, -3.6614378 40.5037869, -3.6616342 40.5037943, -3.6618171 40.5038176, -3.6619703 40.5038472, -3.6621758 40.5039027, -3.6624013 40.5039886, -3.662636 40.5041093, -3.6617028 40.5049136, -3.6615665 40.5048745, -3.6614098 40.5048539, -3.6612517 40.5048708, -3.6611228 40.5049197, -3.6610284 40.5049762, -3.6609333 40.5050543))",,2,28050,Calle de Cebreiro,,school,cc.valletres.madrid@educa.madrid.org,+34914273055,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria El Valle III",,private,+34914273503,28067321,CPEIPS El Valle III,http://www.educa.madrid.org/cc.valletres.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[262658652, 3414789910, 3414789893, 262658657, 3414788489, 3414788465, 262658658, 262658659, 3414788459, 262658660, 262658661, 3414788461, 262658662, 3414788467, 262658663, 262658647, 262658648, 262658649, 3414789906, 262658650, 3414789908, 262658651, 262658652]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24260016,,"POLYGON ((-3.6660795 40.5080511, -3.667111 40.5071729, -3.6677448 40.5076033, -3.6667116 40.5084843, -3.6660795 40.5080511))",,3,,Calle de Mirallos,,school,,,,Colegio de Educación Infantil y Primaria Gabriela Mistral,,,,,CEIP Gabriela Mistral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[262659703, 262659704, 262659705, 265675728, 262659703]",Q80871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24382298,,"POLYGON ((-3.7704582 40.4539377, -3.7699224 40.45417, -3.7689309 40.4545997, -3.7685246 40.4540459, -3.7684259 40.4540877, -3.7680812 40.4536151, -3.7684594 40.4534502, -3.7683457 40.4532918, -3.7683834 40.4532727, -3.7684926 40.4532256, -3.7686954 40.453126, -3.769887 40.4526227, -3.7702249 40.4530905, -3.7700376 40.4531672, -3.7702814 40.4534839, -3.7701505 40.4535351, -3.7704582 40.4539377))",,1,28023,Calle de la Virgen de los Rosales,fence,school,javiervalle@colegiorosales.es,,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Santa María de los Rosales",,private,+34913070440,28014511,CPEIPS Santa María de los Rosales,https://www.colegiorosales.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[264563242, 1431805661, 264562944, 264562958, 264562957, 264562956, 264562955, 264562954, 3668997238, 3668997236, 256214576, 264563249, 264563250, 264563251, 264563252, 264563253, 264563242]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24382323,,"POLYGON ((-3.7718114 40.45335, -3.7730144 40.4528275, -3.7727133 40.4523944, -3.7717375 40.4525043, -3.7711435 40.4524504, -3.7718114 40.45335))",,1,28023,Calle de Santa Bernardita,fence,school,,+34913835437,,Colegio Internacional Aravaca,,,+34913570742,28040568,,https://internacionalaravaca.edu.es/,,,,Arcadia-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3627942806, 264563506, 264563507, 264563508, 3627942805, 3627942806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24401231,,"POLYGON ((-3.7689804 40.4663211, -3.7678013 40.4665984, -3.7677543 40.4664326, -3.7677407 40.4662298, -3.7677685 40.4660189, -3.7678169 40.4658456, -3.7680516 40.4654547, -3.7682554 40.4652608, -3.7685127 40.4650827, -3.7699817 40.4643278, -3.7700478 40.4643298, -3.7701002 40.4643717, -3.7701598 40.4643981, -3.7702397 40.464415, -3.7703451 40.464415, -3.770419 40.4643966, -3.7705484 40.4643282, -3.7707142 40.4644855, -3.7708147 40.4645472, -3.7709423 40.4645876, -3.7710909 40.4645937, -3.7712561 40.4645753, -3.7714867 40.4645132, -3.7716668 40.4644742, -3.7718994 40.4644789, -3.7719455 40.4645176, -3.7719437 40.4645824, -3.7720185 40.4646391, -3.7720905 40.4646995, -3.7722814 40.4646997, -3.7729916 40.4653844, -3.772806 40.4655023, -3.7727462 40.4655403, -3.7722278 40.4658697, -3.771627 40.4663791, -3.7699363 40.4674154, -3.7698254 40.4672052, -3.7692561 40.4670218, -3.7692098 40.4669841, -3.7691639 40.466873, -3.7689804 40.4663211))",,9,28023,Calle de Valdesquí,,school,secretaria@matersalvatoris.org,+34913571595,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Mater Salvatoris",,private,+34913071243;+34913071244,28020272,CPEIPS Mater Salvatoris,https://madrid.matersalvatoris.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[264858528, 264858529, 1491286430, 264858530, 1491286346, 1491286330, 264858531, 1491286297, 264858532, 317443228, 264858533, 1491286252, 317443177, 1491286257, 317443178, 1491286255, 264858534, 317443179, 1491286272, 264858535, 1491286274, 317443284, 317443281, 264858565, 1491286264, 317443271, 264858536, 264858537, 317443311, 264858538, 264858539, 9283660149, 9283660150, 264858540, 264858541, 264858542, 1491286531, 9283660053, 9283660052, 264858546, 264858528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24433205,,"POLYGON ((-3.6952332 40.4831041, -3.6953296 40.4828589, -3.6957752 40.4829563, -3.6961408 40.482043, -3.6962947 40.4819814, -3.6965294 40.482332, -3.6966403 40.4826267, -3.6965129 40.4829708, -3.6964398 40.4830799, -3.6964894 40.4832644, -3.6964747 40.483368, -3.6965303 40.4834578, -3.6967082 40.4833878, -3.6970162 40.4838552, -3.6969911 40.4838655, -3.6967762 40.4839575, -3.6967368 40.4839087, -3.6964603 40.4839239, -3.6962135 40.4838657, -3.6963294 40.483584, -3.6961009 40.4835326, -3.6961755 40.4833348, -3.6956607 40.4832125, -3.6952332 40.4831041))",,35,28029,Calle de Julio Palacios,,school,cp.tagore.madrid@educa.madrid.org,+34913232892,,Colegio de Educación Infantil y Primaria Rabindranath Tagore,Comunidad de Madrid,public,+34917332373,28021321,CEIP Rabindranath Tagore,http://www.educa.madrid.org/cp.tagore.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[265559580, 265559581, 265559582, 265559585, 2986523042, 265559586, 265559587, 4608294722, 2986523051, 2986523053, 265559588, 2986523054, 265559589, 265559590, 4083339806, 265559591, 2986523063, 2986523064, 265559592, 265559593, 265559594, 265559595, 265559596, 265559580]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24504810,,"POLYGON ((-3.7795842 40.4677545, -3.7792041 40.4677557, -3.7792211 40.4671277, -3.7792418 40.4663613, -3.7792563 40.4663048, -3.7793025 40.4662673, -3.7793605 40.4662437, -3.7797122 40.4662031, -3.7797607 40.4662145, -3.7797912 40.4662369, -3.779799 40.4662708, -3.7797608 40.4669995, -3.7797631 40.467169, -3.7797512 40.4672154, -3.7796948 40.4672482, -3.7796665 40.467299, -3.779674 40.4673522, -3.7797141 40.4673963, -3.7797627 40.4674246, -3.7796261 40.4677523, -3.7795842 40.4677545))",,,28023,Calle de la Salle,wall,school,nicole.ford@tems.es,,,Centro Docente Extranjero En España The English Montessori School (britanico),,private,+34913572667;+34913572668,28029962,,https://www.englishmontessorischool.com/,,,,,,,,,,,,,,,TEMS,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1491286581, 266494080, 6970320880, 1491286418, 1491286408, 1491286403, 266494081, 1491286382, 1491286390, 1491286399, 266494082, 266494079, 1491286540, 1491286543, 1491286546, 1491286550, 1491286558, 1491286562, 1491286566, 1491286584, 1491286581]",,,,,montessori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24552386,,"POLYGON ((-3.7634539 40.4508429, -3.7627196 40.4510965, -3.7624092 40.4506413, -3.7611069 40.4509724, -3.7606143 40.4500391, -3.7610904 40.4498681, -3.7612693 40.4498013, -3.7614404 40.4498285, -3.7617103 40.4498778, -3.7619732 40.4498967, -3.7622129 40.4498755, -3.7624852 40.4498206, -3.7626965 40.4497786, -3.7633935 40.4507526, -3.7634539 40.4508429))",,2,28023,Carretera de Castilla,,school,cc.fundaciongotze.madrid@educa.madrid.org,+34913078853,,Centro Privado de Educación Especial Fundación Götze,,private,+34913070058;+34913070058,28034982,CPEE Fundación Götze,http://www.educa.madrid.org/cc.fundaciongotze.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266962599, 266962600, 266962601, 266962602, 256289437, 266962604, 266962605, 3627931437, 266962606, 266962607, 3627931438, 266378150, 266962608, 266962609, 266962599]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24553079,,"POLYGON ((-3.7683618 40.4704337, -3.7682454 40.4703999, -3.7679437 40.4703124, -3.7677524 40.4702052, -3.7676236 40.4700093, -3.7675954 40.4698945, -3.7666023 40.4701533, -3.7658554 40.4703479, -3.7664282 40.4717127, -3.7675708 40.4718954, -3.7683618 40.4704337))",,19,28023,Calle de Jimena Menéndez Pidal,,school,colegio@colegio-estudio.com,+34913071429,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Estudio",,private,+34913079432,28019038,CPEIPS Estudio,http://www.colegio-estudio.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266968817, 10713490321, 266968818, 266968819, 266968820, 266968821, 10713490320, 266968822, 266968823, 266968824, 266968817]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25387574,,"POLYGON ((-3.7932206 40.4551588, -3.7927439 40.4548962, -3.7933502 40.4542766, -3.7931494 40.4540358, -3.793477 40.4539684, -3.7937492 40.4541489, -3.7934704 40.454384, -3.7937843 40.4545957, -3.7932687 40.4551549, -3.7932206 40.4551588))",,239,28023,Avenida de la Osa Mayor,,school,cc.losrobles.madrid@educa.madrid.org,+34913572819,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Los Robles",,private,+34913070330;+34913071144,28012032,CPEIPS Los Robles,https://www.colegiolosrobles.net/,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[276699888, 276699890, 276699891, 276699892, 276699893, 276699894, 276699895, 276699896, 9280514932, 276699888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27317986,,"POLYGON ((-3.654097 40.5009347, -3.6527202 40.5022135, -3.6526802 40.5022201, -3.6526457 40.5022145, -3.652083 40.501786, -3.6516311 40.5012999, -3.651622 40.5012651, -3.6516424 40.5012302, -3.65346 40.5003819, -3.6536042 40.5003129, -3.6536382 40.5003129, -3.6536657 40.5003194, -3.6536785 40.5003323, -3.6537082 40.5003661, -3.6538376 40.5005017, -3.6539752 40.5006217, -3.6541983 40.500784, -3.6542089 40.5008292, -3.654097 40.5009347))",,60,28050,Calle de Ana de Austria,fence,school,cc.valledos.madrid@educa.madrid.org,+34917188721,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria El Valle II",,private,+34917188426,28065735,CPEIPS El Valle II,http://www.educa.madrid.org/cc.valledos.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[299848935, 299848927, 5241112436, 5241112435, 299848955, 299848942, 5241112454, 5241112453, 299848948, 3663521992, 3663521993, 3663521994, 3663521995, 3663521996, 3663521997, 299848972, 3663522001, 3663522003, 299848935]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27599884,,"POLYGON ((-3.7026103 40.4799049, -3.7026577 40.4799244, -3.7026676 40.4799491, -3.7026869 40.4799963, -3.7028935 40.4805554, -3.7029747 40.4807763, -3.7031269 40.4811871, -3.7030166 40.4812107, -3.7023924 40.4814501, -3.702286 40.4814706, -3.7019494 40.4815229, -3.7019289 40.4814646, -3.701885 40.4813399, -3.7016755 40.4807451, -3.701529 40.4807412, -3.7004093 40.4807123, -3.7003967 40.4806769, -3.7003719 40.4804848, -3.7009619 40.4804154, -3.701453 40.4803898, -3.7014247 40.480163, -3.7014422 40.4800958, -3.7017166 40.4800506, -3.7026103 40.4799049))",,60,,Calle de Finisterre,fence,school,,,,Instituto de Educación Secundaria Príncipe Felipe,,,,,IES Príncipe Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[303067017, 10316887710, 303067008, 3763486466, 3645689712, 3763485454, 2404128153, 3763486462, 2404128150, 2183788561, 303067010, 6075635792, 6075635793, 303067011, 3960255982, 3048869916, 3748228571, 3048869914, 3763485451, 3048869915, 3048869913, 303067016, 2183788554, 303067017]",,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28492941,,"POLYGON ((-3.7202202 40.403898, -3.7194604 40.4039775, -3.7190639 40.4033451, -3.7196146 40.4031087, -3.7199167 40.402979, -3.7199898 40.4029951, -3.7200686 40.4031685, -3.7201057 40.403281, -3.7202202 40.403898))",,51,28005,Paseo de los Melancólicos,,school,ies.grancapitan.madrid@educa.madrid.org,+34913661507,2,Instituto de Educación Secundaria Gran Capitán,,public,+34913659190;+34913655012,28021562,IES Gran Capitán,http://www.educa.madrid.org/ies.grancapitan.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313024193, 313024194, 313024196, 10240268355, 313024197, 3564628814, 3564628815, 3564628816, 313024193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28492954,,"POLYGON ((-3.7152389 40.4051576, -3.7158028 40.4057653, -3.7154116 40.4059134, -3.7146179 40.4066108, -3.7143569 40.4067424, -3.7135157 40.4071664, -3.7133587 40.4071009, -3.7134423 40.4070054, -3.7135223 40.406914, -3.7136055 40.406819, -3.7137589 40.4066437, -3.7134571 40.4065124, -3.7130775 40.4063473, -3.7152389 40.4051576))",,8,28005,Paseo de los Pontones,,school,cp.joaquincosta.madrid@educa.madrid.org,+34913653559,,Colegio de Educación Infantil y Primaria Joaquín Costa,Comunidad de Madrid,public,+34913653632;+34913642825,28010722,CEIP Joaquín Costa,http://www.educa.madrid.org/cp.joaquincosta.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313024312, 313024313, 1457689786, 313024314, 1457689793, 313024315, 1457689798, 2549555735, 2549555728, 2549555698, 1457689791, 2553142857, 313024316, 313024312]",Q965602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506557,,"POLYGON ((-3.613499 40.4325609, -3.6135129 40.4326219, -3.6130356 40.432685, -3.61252 40.4327458, -3.6124015 40.4322164, -3.6126784 40.4321758, -3.6130713 40.4321238, -3.6133974 40.4320851, -3.6137365 40.4320449, -3.6137484 40.4320984, -3.6138411 40.4325173, -3.613499 40.4325609))",,7,28037,Calle de Hinojal,,school,cc.lopezvicuna.madrid@educa.madrid.org,+34913930032,1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria López Vicuña",,private,+34913202969;+34675170518;+34675170352,28005738,CPEIPS López Vicuña,http://www.lopezvicu.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152280, 1598848603, 3992879716, 313152281, 1257888843, 3992879709, 3992879708, 3992879725, 313152283, 4549487099, 1598848608, 313152280]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506558,,"POLYGON ((-3.6128659 40.4337428, -3.6121379 40.4338548, -3.6117911 40.4323028, -3.6120574 40.4322656, -3.6121985 40.4322467, -3.6124002 40.4322184, -3.6125728 40.4329707, -3.6127132 40.433051, -3.6128659 40.4337428))",Madrid,56,28022,Avenida de Canillejas a Vicálvaro,,school,cp.albertoalcocer.madrid@educa.madrid.org,+34913200446,0;1,Colegio de Educación Infantil y Primaria Alberto Alcocer,Comunidad de Madrid,public,+34913202609;+34913202609,28004990,CEIP Alberto Alcocer,http://www.educa.madrid.org/cp.albertoalcocer.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152316, 313152317, 313152318, 4535936534, 4535936535, 313152282, 1257888883, 1257888952, 313152316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506566,,"POLYGON ((-3.6161847 40.4332552, -3.6149545 40.4334467, -3.6147845 40.4326934, -3.6152676 40.4326183, -3.615153 40.4321823, -3.6150529 40.4318015, -3.6159006 40.4316833, -3.6161847 40.4332552))",,5,28037,Avenida de Hellín,,school,ies.gomezmoreno.madrid@educa.madrid.org,+34913203095,2,Instituto de Educación Secundaria Gómez Moreno,Comunidad de Madrid,public,+34913209142;+34913205445,28020582,IES Gómez Moreno,http://www.educa.madrid.org/ies.gomezmoreno.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152352, 313152353, 313152354, 313152355, 4549487104, 313152351, 313152356, 313152352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506595,,"POLYGON ((-3.610418 40.4261737, -3.610459 40.4261969, -3.6100795 40.4265841, -3.6101071 40.4265997, -3.6100802 40.4266272, -3.6100551 40.4266129, -3.6099232 40.4267488, -3.6099201 40.4267634, -3.6099116 40.4268037, -3.6096658 40.4267693, -3.6096747 40.4267066, -3.6095876 40.426632, -3.6094343 40.426552, -3.6094496 40.4265357, -3.6098327 40.4261277, -3.6101661 40.4257725, -3.6102908 40.42584, -3.6102467 40.4260387, -3.6104313 40.4261163, -3.610418 40.4261737))",,135,28022,Avenida de Canillejas a Vicálvaro,,school,cc.juanvaldes.madrid@educa.madrid.org,+34913130262,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Juan de Valdés",,private,+34913069750;+34913063757,28036474,CPEIPS Juan de Valdés,https://www.juandevaldes.es/es/inicio,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2814566871, 2814566872, 313152561, 2814566874, 2814566876, 2814566875, 2814566879, 4540341137, 313152562, 1598919933, 2814566878, 2814566877, 2814566873, 4540341124, 4540341125, 313152564, 2814566869, 2814566870, 313152565, 2814566871]",Q666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506601,,"POLYGON ((-3.6209244 40.4219851, -3.6196343 40.4225592, -3.6196148 40.4229505, -3.6198531 40.4232822, -3.6195532 40.4234029, -3.6189353 40.4225563, -3.6205862 40.4215819, -3.6209244 40.4219851))",,,,,,school,,,,Colegio Público Conde Santa Marta de Babío,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152606, 313152607, 1607019185, 313152608, 313152609, 313152610, 313152611, 313152606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506606,,"POLYGON ((-3.6243012 40.4213795, -3.6227102 40.4220346, -3.6219674 40.4210106, -3.6218566 40.4208596, -3.6223156 40.4205863, -3.6225645 40.4205002, -3.6227656 40.4204687, -3.6229894 40.4204699, -3.6231484 40.420501, -3.623395 40.4206036, -3.6235762 40.4207283, -3.6241652 40.4212574, -3.6243012 40.4213795))",Madrid,6,28037,Calle de San Román del Valle,fence,school,ies.quevedo.madrid@educa.madrid.org,+34913065606,2,Instituto de Educación Secundaria Francisco de Quevedo,Comunidad de Madrid,public,+34913065604;+34913065605,28044902,IES Francisco de Quevedo,http://www.educa.madrid.org/ies.quevedo.madrid,es;en,,Q106078195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152657, 313152658, 2788767494, 313152659, 313152660, 313152661, 2788767402, 2788767404, 313152662, 2788767408, 313152663, 2788767522, 313152657]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506609,,"POLYGON ((-3.6193829 40.4314872, -3.6189192 40.4313278, -3.6188297 40.4314794, -3.6187413 40.4314458, -3.6185467 40.4313848, -3.6185716 40.4313294, -3.6185101 40.4313132, -3.6186266 40.4311188, -3.6185811 40.4311016, -3.6186008 40.4310657, -3.6183885 40.4309982, -3.6184851 40.4308329, -3.6184408 40.4308176, -3.6184571 40.4307835, -3.618253 40.4307102, -3.6183674 40.4305105, -3.6181208 40.4304288, -3.6181782 40.4303266, -3.6180278 40.4302784, -3.6182716 40.4298211, -3.6187676 40.4299902, -3.6187174 40.43008, -3.6190307 40.4301844, -3.6195454 40.4311983, -3.6193829 40.4314872))",,,,,,school,,,,Colegio de Educación Infantil y Primaria Ramón María del Valle Inclán,Comunidad de Madrid,public,,,CEIP Ramón María del Valle Inclán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152701, 1604957895, 1604957897, 1604957905, 1604957919, 1604957901, 1604957917, 1604957886, 1604957888, 1604957876, 1604957899, 1604957863, 1604957913, 1604957915, 313152702, 1604871334, 1604871349, 313152703, 313152704, 313152707, 1604957865, 1604957881, 1604957872, 1604957892, 313152701]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506632,,"POLYGON ((-3.6079806 40.4379499, -3.6074659 40.4381143, -3.6073128 40.4378371, -3.6072061 40.437644, -3.6077222 40.4374778, -3.6077229 40.4374858, -3.6079806 40.4379499))",,9,28022,Calle de las Musas,,school,cp.laalameda.madrid@educa.madrid.org,,0;1,Colegio de Educación Infantil y Primaria La Alameda,Comunidad de Madrid,public,+34917411453,28006411,CEIP La Alameda,http://www.educa.madrid.org/cp.laalameda.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152838, 266167553, 4527189467, 313152840, 313152841, 3452364729, 313152838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506653,,"POLYGON ((-3.6258143 40.4431971, -3.6257416 40.4432227, -3.6254955 40.4433145, -3.6248112 40.4435634, -3.6242448 40.4426501, -3.6253639 40.4422315, -3.6258143 40.4431971))",,1,28027,Avenida Veinticinco de Septiembre,,school,cp.marquesdesuanzes.madrid@educa.madrid.org,+34913203617,0;1,Colegio de Educación Infantil y Primaria Marqués de Suanzes,Comunidad de Madrid,public,+34917412072,28021148,CEIP Marqués de Suanzes,http://www.educa.madrid.org/cp.marquesdesuanzes.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[244206866, 4341368429, 4341368430, 313153107, 313153108, 313153109, 244206866]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28506656,,"POLYGON ((-3.6261295 40.4443774, -3.6254751 40.444625, -3.625156 40.4441161, -3.6250665 40.4439728, -3.6248112 40.4435634, -3.6254955 40.4433145, -3.6257416 40.4432227, -3.6258143 40.4431971, -3.6261295 40.4443774))",,3,28027,Avenida Veinticinco de Septiembre,,school,ies.marquesdesuanze.madrid@educa.madrid.org,+34913200619,2,Instituto de Educación Secundaria Marqués de Suanzes,Comunidad de Madrid,public,+34917414653,28039840,IES Marqués de Suanzes,http://www.educa.madrid.org/ies.marquesdesuanze.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313153143, 313153144, 4341368447, 4341368441, 313153107, 4341368430, 4341368429, 244206866, 313153143]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
